"isoform","compare","Final","Freq","isoform_compare","feature_type","fc_mean","log2FC","medianp","uncertainty","classification"
"ENST00000229563.6","F7/D6","non-DEI",3,"ENST00000229563.6 F7/D6","non-DEI",1.34802624341101,0.430562536180451,0.00420181040152424,1.40514274512474,"High Confidence"
"ENST00000229595.6","F7/D6","non-DEI",3,"ENST00000229595.6 F7/D6","non-DEI",0.755065535578503,-0.40543081558595,0.00508688967071315,0.849500189384371,"High Confidence"
"ENST00000229708.4","D5/D6","up-regulate",3,"ENST00000229708.4 D5/D6","up-regulate",3.12891716502669,1.64552752474878,4.03898687407231e-05,0.967555387757601,"High Confidence"
"ENST00000229758.8","M8/D6","up-regulate",3,"ENST00000229758.8 M8/D6","up-regulate",2.51206655080761,1.31571889001204,0.0046274736718549,9.80351769735977,"Low Confidence"
"ENST00000229812.8","D5/D6","non-DEI",4,"ENST00000229812.8 D5/D6","non-DEI",0.721902320944595,-0.471129830229941,0.0126791129360088,2.13847087211172,"Medium Confidence"
"ENST00000229812.8","F7/D6","non-DEI",4,"ENST00000229812.8 F7/D6","non-DEI",0.742536334679911,-0.43005180255927,0.0178253130252808,1.64451488835494,"High Confidence"
"ENST00000229829.7","D5/D6","non-DEI",3,"ENST00000229829.7 D5/D6","non-DEI",0.748028254480225,-0.418980095434401,0.0694361154379046,1.00430935433236,"High Confidence"
"ENST00000229829.7","F7/D6","non-DEI",3,"ENST00000229829.7 F7/D6","non-DEI",0.719169793234899,-0.476642173261401,0.0297614833771663,2.69602359766276,"Medium Confidence"
"ENST00000230050.4","D5/D6","non-DEI",4,"ENST00000230050.4 D5/D6","non-DEI",1.43555298702053,0.521347669479591,0.000197805229970425,1.0925047523174,"High Confidence"
"ENST00000230050.4","M8/D6","non-DEI",4,"ENST00000230050.4 M8/D6","non-DEI",0.850873822536747,-0.233326189636619,0.0164952915654405,1.26773222580525,"High Confidence"
"ENST00000230056.8","M8/D6","non-DEI",2,"ENST00000230056.8 M8/D6","non-DEI",0.789964059890158,-0.340193134559499,0.0870439462932142,0.849498650903384,"Low Confidence"
"ENST00000230124.8","D5/D6","non-DEI",2,"ENST00000230124.8 D5/D6","non-DEI",0.714480636823172,-0.485883313473264,0.0700203518721457,3.43196567452789,"Low Confidence"
"ENST00000230340.9","D5/D6","non-DEI",4,"ENST00000230340.9 D5/D6","non-DEI",1.47551730595631,0.560423403125758,0.00953967385815222,1.92292050452915,"Medium Confidence"
"ENST00000230431.11","D5/D6","non-DEI",3,"ENST00000230431.11 D5/D6","non-DEI",1.22306500106158,0.290475778222278,0.0463347310816663,0.418253724594681,"High Confidence"
"ENST00000230431.11","F7/D6","non-DEI",2,"ENST00000230431.11 F7/D6","non-DEI",1.08532690760612,0.118089495999816,0.0980763839819099,0.746149628199293,"Low Confidence"
"ENST00000230449.9","D5/D6","non-DEI",3,"ENST00000230449.9 D5/D6","non-DEI",1.24369324299129,0.314592332176776,0.0373120402161911,0.516500784365157,"High Confidence"
"ENST00000230461.11","D5/D6","non-DEI",2,"ENST00000230461.11 D5/D6","non-DEI",0.836658538372383,-0.257290099597121,0.0178547384651715,0.114582452630669,"Low Confidence"
"ENST00000230565.3","F7/D6","non-DEI",2,"ENST00000230565.3 F7/D6","non-DEI",2.51196962113857,1.32879760383751,0.0359543171221339,0.544833588452061,"Low Confidence"
"ENST00000230565.3","M8/D6","up-regulate",2,"ENST00000230565.3 M8/D6","up-regulate",3.33357408368879,1.73342087826693,0.0121520021521309,7.10330357868962,"Low Confidence"
"ENST00000230568.5","D5/D6","non-DEI",4,"ENST00000230568.5 D5/D6","non-DEI",0.791093756892956,-0.339630746153403,0.00274902882636179,2.62863104602682,"Medium Confidence"
"ENST00000230568.5","F7/D6","non-DEI",3,"ENST00000230568.5 F7/D6","non-DEI",0.786366899836508,-0.346777822984139,0.00492556520345038,0.603419742822933,"High Confidence"
"ENST00000230640.10","D5/D6","non-DEI",3,"ENST00000230640.10 D5/D6","non-DEI",1.24984877591495,0.321163471597594,0.0262831989072702,2.01536653254515,"Medium Confidence"
"ENST00000230771.9","D5/D6","non-DEI",2,"ENST00000230771.9 D5/D6","non-DEI",0.816708224805939,-0.29212138434061,0.0678105103785728,0.441269836899812,"Low Confidence"
"ENST00000230792.7","M8/D6","non-DEI",3,"ENST00000230792.7 M8/D6","non-DEI",1.73234279279677,0.792209440090002,0.0225083855235972,1.88630561088958,"Medium Confidence"
"ENST00000230895.11","D5/D6","non-DEI",3,"ENST00000230895.11 D5/D6","non-DEI",0.745176463362577,-0.424499650022618,0.0102389073506217,1.03047929751284,"High Confidence"
"ENST00000230895.11","F7/D6","non-DEI",3,"ENST00000230895.11 F7/D6","non-DEI",1.22967266222263,0.298039160098798,0.0522051436486394,1.27173743853266,"High Confidence"
"ENST00000230914.4","D5/D6","non-DEI",2,"ENST00000230914.4 D5/D6","non-DEI",1.51764196889824,0.600469109347545,0.0350096615203151,4.34380638367382,"Low Confidence"
"ENST00000230990.7","D5/D6","down-regulate",3,"ENST00000230990.7 D5/D6","down-regulate",0.334988970460676,-1.58433708186891,0.0110223458394802,6.58546403418245,"Low Confidence"
"ENST00000231061.9","F7/D6","non-DEI",2,"ENST00000231061.9 F7/D6","non-DEI",0.798096139144248,-0.32536678024447,0.0679108074735379,0.130591180939747,"Low Confidence"
"ENST00000231512.5","D5/D6","non-DEI",3,"ENST00000231512.5 D5/D6","non-DEI",0.877900978009806,-0.187881113140784,0.202148590216959,0.279371073660477,"High Confidence"
"ENST00000231512.5","F7/D6","non-DEI",2,"ENST00000231512.5 F7/D6","non-DEI",0.88461200111567,-0.17688457227057,0.0673277897934304,0.133837788635733,"Low Confidence"
"ENST00000231572.8","D5/D6","non-DEI",4,"ENST00000231572.8 D5/D6","non-DEI",1.40621770834286,0.491621295561122,0.00106417335658289,0.955877575358639,"High Confidence"
"ENST00000232219.6","F7/D6","up-regulate",3,"ENST00000232219.6 F7/D6","up-regulate",3.51671169840574,1.81342126056033,0.000543593047985589,2.36979527445679,"Medium Confidence"
"ENST00000232375.8","D5/D6","down-regulate",3,"ENST00000232375.8 D5/D6","down-regulate",0.339452688158326,-1.55934328156393,0.00104001750041991,2.07105572224307,"Medium Confidence"
"ENST00000232375.8","F7/D6","non-DEI",4,"ENST00000232375.8 F7/D6","non-DEI",1.6152974666132,0.691721346353129,0.0123204481799618,0.600499930618768,"High Confidence"
"ENST00000232375.8","M8/D6","non-DEI",3,"ENST00000232375.8 M8/D6","non-DEI",1.52540404976347,0.608752801864375,0.0204654076852304,1.73572760516932,"Medium Confidence"
"ENST00000232424.4","F7/D6","non-DEI",2,"ENST00000232424.4 F7/D6","non-DEI",0.826689887431246,-0.356373231091414,0.0847702190126929,32.7406250500837,"Low Confidence"
"ENST00000232458.9","M8/D6","non-DEI",3,"ENST00000232458.9 M8/D6","non-DEI",1.7275034209392,0.78767721990624,0.0337035496445071,2.62353852285438,"Medium Confidence"
"ENST00000232496.5","D5/D6","non-DEI",3,"ENST00000232496.5 D5/D6","non-DEI",0.804952705966097,-0.313077603546478,0.0519520350031984,0.609355824098773,"High Confidence"
"ENST00000232564.8","M8/D6","non-DEI",3,"ENST00000232564.8 M8/D6","non-DEI",1.57189296733416,0.647061401904349,0.172160607903147,6.04820336146905,"Low Confidence"
"ENST00000232854.9","F7/D6","non-DEI",2,"ENST00000232854.9 F7/D6","non-DEI",1.51858291400814,0.602612176422834,0.021426967379804,1.25434714964387,"Low Confidence"
"ENST00000232888.7","D5/D6","non-DEI",4,"ENST00000232888.7 D5/D6","non-DEI",1.52922526658077,0.612759233395768,0.0042635081547769,0.439011008433095,"High Confidence"
"ENST00000232905.4","D5/D6","non-DEI",3,"ENST00000232905.4 D5/D6","non-DEI",0.924234091483674,-0.113704484674832,0.0120208359792899,0.489653792954524,"High Confidence"
"ENST00000232905.4","M8/D6","non-DEI",3,"ENST00000232905.4 M8/D6","non-DEI",1.23866159094951,0.308738816437278,0.00922509312246888,0.548101021481881,"High Confidence"
"ENST00000232978.13","M8/D6","non-DEI",2,"ENST00000232978.13 M8/D6","non-DEI",1.3457043121858,0.427906230964163,0.0241126184647505,2.51169704821963,"Medium Confidence"
"ENST00000233025.11","D5/D6","non-DEI",3,"ENST00000233025.11 D5/D6","non-DEI",0.921147342537731,-0.141128787280406,0.000810135664784855,12.9483532605671,"Low Confidence"
"ENST00000233025.11","M8/D6","non-DEI",2,"ENST00000233025.11 M8/D6","non-DEI",0.803999094022186,-0.314754208986322,0.00359962262873753,0.526416078374606,"Low Confidence"
"ENST00000233055.9","D5/D6","non-DEI",4,"ENST00000233055.9 D5/D6","non-DEI",0.719910496716247,-0.474730843399627,0.00397091108508613,1.67793386949809,"High Confidence"
"ENST00000233055.9","F7/D6","non-DEI",4,"ENST00000233055.9 F7/D6","non-DEI",1.32143793273839,0.399923842563495,0.0142496844105336,3.13813160382469,"Medium Confidence"
"ENST00000233055.9","M8/D6","non-DEI",3,"ENST00000233055.9 M8/D6","non-DEI",0.744283509863418,-0.426084206693111,0.00412897480382081,0.241101245125153,"High Confidence"
"ENST00000233057.9","D5/D6","non-DEI",2,"ENST00000233057.9 D5/D6","non-DEI",1.17864194211259,0.236638644029661,0.0322842428603211,2.59752340355248,"Medium Confidence"
"ENST00000233057.9","M8/D6","non-DEI",3,"ENST00000233057.9 M8/D6","non-DEI",1.24337574019726,0.313595909074785,0.0314269861644908,2.13510941284309,"Medium Confidence"
"ENST00000233114.13","D5/D6","non-DEI",2,"ENST00000233114.13 D5/D6","non-DEI",1.27546412291926,0.348642348393634,0.05734210863459,5.7392527664676,"Low Confidence"
"ENST00000233121.7","F7/D6","up-regulate",2,"ENST00000233121.7 F7/D6","up-regulate",2.26040182964605,1.17371828063024,0.00747570614972411,6.2915082455655,"Low Confidence"
"ENST00000233143.6","F7/D6","non-DEI",3,"ENST00000233143.6 F7/D6","non-DEI",0.814144025105498,-0.297566365370038,0.00320783068993369,2.54756600190602,"Medium Confidence"
"ENST00000233143.6","M8/D6","non-DEI",4,"ENST00000233143.6 M8/D6","non-DEI",1.24582418555385,0.316923961185328,0.00017421795219439,0.901764430929355,"High Confidence"
"ENST00000233146.7","D5/D6","non-DEI",4,"ENST00000233146.7 D5/D6","non-DEI",1.7713760391769,0.823966042723889,0.000592536694219018,2.01827099022039,"Medium Confidence"
"ENST00000233379.9","D5/D6","non-DEI",2,"ENST00000233379.9 D5/D6","non-DEI",0.78403378351726,-0.351060404755965,0.0565028027886893,0.816826918461348,"Low Confidence"
"ENST00000233557.7","D5/D6","non-DEI",2,"ENST00000233557.7 D5/D6","non-DEI",0.893879696109678,-0.161977582456984,0.109973991640699,1.34324592283057,"Low Confidence"
"ENST00000233615.7","D5/D6","non-DEI",3,"ENST00000233615.7 D5/D6","non-DEI",0.692619578357198,-0.530604321366892,0.0400835666960262,2.26881105737054,"Medium Confidence"
"ENST00000233615.7","M8/D6","non-DEI",3,"ENST00000233615.7 M8/D6","non-DEI",0.766113625866016,-0.384462150881329,0.0513818057973507,0.799479014444059,"High Confidence"
"ENST00000233630.11","D5/D6","non-DEI",3,"ENST00000233630.11 D5/D6","non-DEI",1.50512939757803,0.589884710031292,0.00176912204843877,0.139573611431126,"High Confidence"
"ENST00000233668.10","D5/D6","non-DEI",2,"ENST00000233668.10 D5/D6","non-DEI",1.26190618557832,0.33560435761595,0.0390203014700364,0.0646833967384827,"Low Confidence"
"ENST00000233893.10","M8/D6","non-DEI",3,"ENST00000233893.10 M8/D6","non-DEI",0.780041903632507,-0.359680064805844,0.0106286477611024,3.00947244490047,"Medium Confidence"
"ENST00000233957.7","D5/D6","up-regulate",3,"ENST00000233957.7 D5/D6","up-regulate",3.78939863542256,1.91290342691947,5.96662538051602e-06,7.86598279742634,"Low Confidence"
"ENST00000234111.9","D5/D6","non-DEI",2,"ENST00000234111.9 D5/D6","non-DEI",1.4943755794363,0.579540654500209,0.00145674619720981,0.17183052266577,"Low Confidence"
"ENST00000234111.9","F7/D6","non-DEI",2,"ENST00000234111.9 F7/D6","non-DEI",0.86419662319152,-0.210727163019715,0.094960535985517,1.48299622450281,"Low Confidence"
"ENST00000234160.5","D5/D6","non-DEI",2,"ENST00000234160.5 D5/D6","non-DEI",1.1009303045158,0.138722124795362,0.0867245248028203,0.118665022116874,"Low Confidence"
"ENST00000234170.10","D5/D6","non-DEI",3,"ENST00000234170.10 D5/D6","non-DEI",1.20190699237636,0.265309751068747,0.0322670278829812,0.327557835861881,"High Confidence"
"ENST00000234179.8","D5/D6","non-DEI",2,"ENST00000234179.8 D5/D6","non-DEI",0.765022623631101,-0.389411137431172,0.0606466983374883,6.42663741294399,"Low Confidence"
"ENST00000234179.8","F7/D6","non-DEI",2,"ENST00000234179.8 F7/D6","non-DEI",0.605727036707967,-0.724093062049984,0.00298497838062437,3.39677048401517,"Medium Confidence"
"ENST00000234179.8","M8/D6","non-DEI",2,"ENST00000234179.8 M8/D6","non-DEI",1.65488888951958,0.72642453065458,0.000662330998653771,2.0722398867978,"Medium Confidence"
"ENST00000234256.4","D5/D6","non-DEI",2,"ENST00000234256.4 D5/D6","non-DEI",0.812835232641856,-0.303240470376144,0.129577202729427,7.68720583886325,"Low Confidence"
"ENST00000234256.4","F7/D6","non-DEI",3,"ENST00000234256.4 F7/D6","non-DEI",0.766269162532368,-0.385714484920893,0.0644100661332559,3.40480179000182,"Medium Confidence"
"ENST00000234256.4","M8/D6","non-DEI",2,"ENST00000234256.4 M8/D6","non-DEI",0.796187813937258,-0.335139553098061,0.0653292759097905,9.33994270338544,"Low Confidence"
"ENST00000234301.3","F7/D6","non-DEI",2,"ENST00000234301.3 F7/D6","non-DEI",1.1996700573286,0.262625785581431,0.00905306546459476,0.406051115666109,"Low Confidence"
"ENST00000234301.3","M8/D6","non-DEI",2,"ENST00000234301.3 M8/D6","non-DEI",0.887910472138441,-0.171521159059577,0.0350812590604133,0.317712024262637,"Low Confidence"
"ENST00000234313.8","D5/D6","non-DEI",3,"ENST00000234313.8 D5/D6","non-DEI",0.904266653709406,-0.145196308442901,0.0429286997957071,0.337569923891623,"High Confidence"
"ENST00000234420.11","D5/D6","non-DEI",3,"ENST00000234420.11 D5/D6","non-DEI",1.44125795653092,0.5261845660402,0.0233960237242923,2.79634280746267,"Medium Confidence"
"ENST00000234454.6","F7/D6","non-DEI",2,"ENST00000234454.6 F7/D6","non-DEI",1.35074825373805,0.433722609723588,0.082706324778065,0.708466332459597,"Low Confidence"
"ENST00000234626.11","D5/D6","non-DEI",2,"ENST00000234626.11 D5/D6","non-DEI",1.18807200201922,0.247856333459909,0.0582212273132148,3.25768745823699,"Medium Confidence"
"ENST00000234626.11","F7/D6","non-DEI",2,"ENST00000234626.11 F7/D6","non-DEI",1.51276590272042,0.597138559029123,0.0737394858499411,0.834135693517617,"Low Confidence"
"ENST00000234677.7","F7/D6","non-DEI",2,"ENST00000234677.7 F7/D6","non-DEI",0.878988534442231,-0.186083921737255,0.0428856511009175,0.049082007964732,"Low Confidence"
"ENST00000234677.7","M8/D6","non-DEI",2,"ENST00000234677.7 M8/D6","non-DEI",0.888814299884396,-0.17004607031092,0.0185576920485892,0.0069195549876396,"Low Confidence"
"ENST00000234831.10","D5/D6","non-DEI",3,"ENST00000234831.10 D5/D6","non-DEI",0.852171662013756,-0.230841750022588,0.00181966644863453,0.631544630081324,"High Confidence"
"ENST00000234831.10","F7/D6","non-DEI",3,"ENST00000234831.10 F7/D6","non-DEI",0.817600689242131,-0.291314226600137,0.0116407353432822,2.3104173864903,"Medium Confidence"
"ENST00000234831.10","M8/D6","non-DEI",3,"ENST00000234831.10 M8/D6","non-DEI",0.877275628895472,-0.190963197170404,0.00851271402305378,3.82809852025228,"Low Confidence"
"ENST00000234875.9","D5/D6","non-DEI",3,"ENST00000234875.9 D5/D6","non-DEI",1.18036002052403,0.239183488909199,0.00131344878902878,0.548800649491976,"High Confidence"
"ENST00000234875.9","F7/D6","non-DEI",3,"ENST00000234875.9 F7/D6","non-DEI",1.16463307905687,0.219803477191425,0.00710661557257547,0.7081871378629,"High Confidence"
"ENST00000235090.10","D5/D6","non-DEI",2,"ENST00000235090.10 D5/D6","non-DEI",1.19848381770318,0.261049202356724,0.0605108792472872,1.49493536390386,"Low Confidence"
"ENST00000235332.6","M8/D6","non-DEI",3,"ENST00000235332.6 M8/D6","non-DEI",0.804320034340622,-0.314164704792281,0.0431430229352142,0.208256361063503,"High Confidence"
"ENST00000235345.6","M8/D6","non-DEI",2,"ENST00000235345.6 M8/D6","non-DEI",0.742036366170473,-0.430832425249174,0.0529741559320416,2.33743533094156,"Medium Confidence"
"ENST00000235382.7","D5/D6","down-regulate",4,"ENST00000235382.7 D5/D6","down-regulate",0.382644505324025,-1.38916415614724,4.25852446377078e-05,3.95728655584227,"Low Confidence"
"ENST00000235382.7","M8/D6","non-DEI",3,"ENST00000235382.7 M8/D6","non-DEI",0.730517649417225,-0.453255227628061,0.0400611158493425,1.30649961684368,"High Confidence"
"ENST00000235532.9","D5/D6","non-DEI",3,"ENST00000235532.9 D5/D6","non-DEI",0.647312763380395,-0.630175477764141,0.141146337448257,4.33369643857541,"Low Confidence"
"ENST00000235628.2","D5/D6","non-DEI",2,"ENST00000235628.2 D5/D6","non-DEI",0.606098498907778,-0.722513874942356,0.0417560913473628,1.3833257523113,"Low Confidence"
"ENST00000236051.3","D5/D6","non-DEI",3,"ENST00000236051.3 D5/D6","non-DEI",1.25789958647797,0.330797437322703,0.0182429237412049,1.22786796149848,"High Confidence"
"ENST00000236051.3","F7/D6","non-DEI",3,"ENST00000236051.3 F7/D6","non-DEI",1.13887830090979,0.187580549768275,0.336110058646836,0.477809504433474,"High Confidence"
"ENST00000236067.8","M8/D6","non-DEI",3,"ENST00000236067.8 M8/D6","non-DEI",1.64471719344997,0.717802852460856,0.0106878532653109,0.504530907981356,"High Confidence"
"ENST00000236192.12","F7/D6","non-DEI",2,"ENST00000236192.12 F7/D6","non-DEI",0.869571930455677,-0.203172591127232,0.0715664797886579,4.63278115383163,"Low Confidence"
"ENST00000236937.13","D5/D6","non-DEI",2,"ENST00000236937.13 D5/D6","non-DEI",0.797860274005203,-0.326144604933854,0.204638487922499,2.21070820259958,"Medium Confidence"
"ENST00000236938.12","D5/D6","non-DEI",3,"ENST00000236938.12 D5/D6","non-DEI",0.645460109735893,-0.63586989610388,0.000614968638782397,5.47757321222632,"Low Confidence"
"ENST00000236959.14","D5/D6","non-DEI",4,"ENST00000236959.14 D5/D6","non-DEI",1.34170529832205,0.423719547184479,0.0020787058905352,1.25864879050212,"High Confidence"
"ENST00000236959.14","M8/D6","non-DEI",4,"ENST00000236959.14 M8/D6","non-DEI",0.847071336302124,-0.239804251906743,0.0149882399135443,1.27821091043103,"High Confidence"
"ENST00000236980.10","M8/D6","non-DEI",3,"ENST00000236980.10 M8/D6","non-DEI",0.77999909748587,-0.359191722772024,0.0210112034518156,2.24299653755546,"Medium Confidence"
"ENST00000237283.9","D5/D6","non-DEI",2,"ENST00000237283.9 D5/D6","non-DEI",1.68002855579656,0.748354067691301,0.00926899753479576,1.35107628635532,"Low Confidence"
"ENST00000237305.11","D5/D6","down-regulate",3,"ENST00000237305.11 D5/D6","down-regulate",0.296364413123259,-1.75457032340887,2.38948254573458e-06,0.316814430267011,"High Confidence"
"ENST00000237305.11","F7/D6","non-DEI",3,"ENST00000237305.11 F7/D6","non-DEI",0.583497200357752,-0.777237868522375,0.000639669122935592,0.495707198093297,"High Confidence"
"ENST00000237305.11","M8/D6","down-regulate",3,"ENST00000237305.11 M8/D6","down-regulate",0.168068510257334,-2.57620979266842,8.49255121434232e-08,4.75016226214694,"Low Confidence"
"ENST00000237455.5","D5/D6","non-DEI",3,"ENST00000237455.5 D5/D6","non-DEI",0.595087138436512,-0.752972567658576,0.0110437034104339,5.36321488458309,"Low Confidence"
"ENST00000237500.10","D5/D6","non-DEI",2,"ENST00000237500.10 D5/D6","non-DEI",0.988347917782052,-0.0169973995981645,0.0270324775991626,1.10631048901716,"Low Confidence"
"ENST00000237500.10","M8/D6","non-DEI",2,"ENST00000237500.10 M8/D6","non-DEI",0.862269980267604,-0.214010410501747,0.0199599400239138,1.75404555620609,"Medium Confidence"
"ENST00000237530.11","D5/D6","non-DEI",4,"ENST00000237530.11 D5/D6","non-DEI",0.858822245300562,-0.219586564077816,0.0241357905286654,0.288146211413797,"High Confidence"
"ENST00000237530.11","M8/D6","non-DEI",4,"ENST00000237530.11 M8/D6","non-DEI",0.688416587013705,-0.538658077512842,0.000219217748776938,0.23388182675535,"High Confidence"
