"isoform","compare","Freq","fc","log2FC","uncertainty","isoform_compare","medianp","gene_id","gene_name","gene_type","transcript_name","transcript_type","transcript_length","exon_count","junction_count","classification"
"ENST00000242465.4","M8/D6",4,0.874838189802752,-0.193028604800717,0.736614681252245,"ENST00000242465.4 M8/D6",0.023088421841368,"ENSG00000122862.5","SRGN","protein_coding","SRGN-201","protein_coding",1217,3,2,"High Confidence"
"ENST00000242480.4","M8/D6",3,1.51013281781461,0.5822246647731,9.53816009690384,"ENST00000242480.4 M8/D6",0.0322723836664404,"ENSG00000122877.18","EGR2","protein_coding","EGR2-201","protein_coding",2979,2,1,"Low Confidence"
"ENST00000242576.7","M8/D6",3,0.633865246434545,-0.66329139594658,6.09087747962788,"ENST00000242576.7 M8/D6",0.0114567425463958,"ENSG00000076248.12","UNG","protein_coding","UNG-201","protein_coding",2048,7,6,"Low Confidence"
"ENST00000242577.11","D5/D6",3,0.951300315614476,-0.0722695424687667,1.29808697134685,"ENST00000242577.11 D5/D6",0.0137866544460782,"ENSG00000088986.11","DYNLL1","protein_coding","DYNLL1-201","protein_coding",663,3,2,"High Confidence"
"ENST00000242577.11","F7/D6",3,0.782171046206596,-0.354604565313741,1.05169359372486,"ENST00000242577.11 F7/D6",0.00475717167270217,"ENSG00000088986.11","DYNLL1","protein_coding","DYNLL1-201","protein_coding",663,3,2,"High Confidence"
"ENST00000242577.11","M8/D6",2,0.850483971298889,-0.233732326057782,1.10621458553657,"ENST00000242577.11 M8/D6",0.0599665044349854,"ENSG00000088986.11","DYNLL1","protein_coding","DYNLL1-201","protein_coding",663,3,2,"Low Confidence"
"ENST00000242591.10","M8/D6",2,1.64823731206616,0.720914795182801,0.356746829258107,"ENST00000242591.10 M8/D6",0.0883102486797222,"ENSG00000122970.16","IFT81","protein_coding","IFT81-201","protein_coding",3124,19,18,"Low Confidence"
"ENST00000242607.13","F7/D6",2,0.905467917575925,-0.143270526951346,0.287363631872561,"ENST00000242607.13 F7/D6",0.215318068499683,"ENSG00000122986.14","HVCN1","protein_coding","HVCN1-201","protein_coding",1685,8,7,"Low Confidence"
"ENST00000242728.5","D5/D6",2,0.416910878841003,-1.26907565877687,9.7475143647767,"ENST00000242728.5 D5/D6",0.023161924819379,"ENSG00000123095.6","BHLHE41","protein_coding","BHLHE41-201","protein_coding",3743,5,4,"Low Confidence"
"ENST00000242728.5","F7/D6",2,0.261509042540396,-1.93563151793976,2.79628239995331,"ENST00000242728.5 F7/D6",0.00694216619921481,"ENSG00000123095.6","BHLHE41","protein_coding","BHLHE41-201","protein_coding",3743,5,4,"Medium Confidence"
"ENST00000242776.9","D5/D6",4,1.40103356927863,0.486391170975044,0.678391105733501,"ENST00000242776.9 D5/D6",0.000659676660492999,"ENSG00000123136.15","DDX39A","protein_coding","DDX39A-201","protein_coding",1498,11,10,"High Confidence"
"ENST00000242776.9","F7/D6",3,0.816887369352978,-0.291807791590114,0.341631508839064,"ENST00000242776.9 F7/D6",0.0202724613565387,"ENSG00000123136.15","DDX39A","protein_coding","DDX39A-201","protein_coding",1498,11,10,"High Confidence"
"ENST00000242786.6","M8/D6",3,2.05036997069073,1.03018973560362,6.33101104213069,"ENST00000242786.6 M8/D6",0.0107999410524548,"ENSG00000123146.20","ADGRE5","protein_coding","ADGRE5-201","protein_coding",3190,20,19,"Low Confidence"
"ENST00000242810.11","D5/D6",3,1.49370962678917,0.578518305600783,1.6344494219998,"ENST00000242810.11 D5/D6",0.00882999618792062,"ENSG00000114796.16","KLHL24","protein_coding","KLHL24-201","protein_coding",7331,8,7,"High Confidence"
"ENST00000243045.10","D5/D6",3,0.82153068504237,-0.28674382448536,4.7140787895061,"ENST00000243045.10 D5/D6",0.00477156349343379,"ENSG00000123353.10","ORMDL2","protein_coding","ORMDL2-201","protein_coding",2019,4,3,"Low Confidence"
"ENST00000243045.10","F7/D6",3,0.752510477142339,-0.410914097564027,2.21390566757127,"ENST00000243045.10 F7/D6",0.0036729045630167,"ENSG00000123353.10","ORMDL2","protein_coding","ORMDL2-201","protein_coding",2019,4,3,"Medium Confidence"
"ENST00000243189.12","M8/D6",3,1.56561259107156,0.630534500907457,10.1878940199198,"ENST00000243189.12 M8/D6",0.0141853820929782,"ENSG00000117616.18","RSRP1","protein_coding","RSRP1-201","protein_coding",1425,5,4,"Low Confidence"
"ENST00000243253.8","D5/D6",3,0.792070008084649,-0.337812717525091,3.21472931575413,"ENST00000243253.8 D5/D6",0.111611388735637,"ENSG00000058262.11","SEC61A1","protein_coding","SEC61A1-201","protein_coding",3568,12,11,"Medium Confidence"
"ENST00000243253.8","M8/D6",3,0.676942924522466,-0.562947448819595,0.608266827718899,"ENST00000243253.8 M8/D6",0.00088363060635006,"ENSG00000058262.11","SEC61A1","protein_coding","SEC61A1-201","protein_coding",3568,12,11,"High Confidence"
"ENST00000243286.7","F7/D6",2,1.53394865179258,0.616528530149765,3.1621715192044,"ENST00000243286.7 F7/D6",0.0109991679399076,"ENSG00000196507.11","TCEAL3","protein_coding","TCEAL3-201","protein_coding",1124,3,2,"Medium Confidence"
"ENST00000243286.7","M8/D6",2,1.3446178112711,0.426652176930988,2.74562132973908,"ENST00000243286.7 M8/D6",0.0426094091147384,"ENSG00000196507.11","TCEAL3","protein_coding","TCEAL3-201","protein_coding",1124,3,2,"Medium Confidence"
"ENST00000243346.10","F7/D6",4,0.789444504440187,-0.341192781598797,0.689209851106886,"ENST00000243346.10 F7/D6",0.00557348080787079,"ENSG00000123609.11","NMI","protein_coding","NMI-201","protein_coding",1229,8,7,"High Confidence"
"ENST00000243346.10","M8/D6",4,1.26002543705429,0.333419278598634,0.393320676146119,"ENST00000243346.10 M8/D6",0.00220034745515144,"ENSG00000123609.11","NMI","protein_coding","NMI-201","protein_coding",1229,8,7,"High Confidence"
"ENST00000243347.5","D5/D6",3,0.224809617805467,-2.15361563925613,1.65533176614647,"ENST00000243347.5 D5/D6",3.65385133320965e-05,"ENSG00000123610.5","TNFAIP6","protein_coding","TNFAIP6-201","protein_coding",1422,6,5,"High Confidence"
"ENST00000243347.5","M8/D6",3,1.41541853454202,0.500901439479606,1.50595197122434,"ENST00000243347.5 M8/D6",0.0170660856225497,"ENSG00000123610.5","TNFAIP6","protein_coding","TNFAIP6-201","protein_coding",1422,6,5,"High Confidence"
"ENST00000243440.2","D5/D6",3,0.748654970450033,-0.419617828389378,3.73875296067094,"ENST00000243440.2 D5/D6",0.0230183255613732,"ENSG00000123685.9","BATF3","protein_coding","BATF3-201","protein_coding",836,3,2,"Low Confidence"
"ENST00000243440.2","F7/D6",3,0.789827401303865,-0.342050835906248,3.40025240530119,"ENST00000243440.2 F7/D6",0.046883948518394,"ENSG00000123685.9","BATF3","protein_coding","BATF3-201","protein_coding",836,3,2,"Medium Confidence"
"ENST00000243498.10","D5/D6",3,1.34024736124619,0.422444009845624,0.618320409005683,"ENST00000243498.10 D5/D6",0.00118267946264497,"ENSG00000123737.13","EXOSC9","protein_coding","EXOSC9-201","protein_coding",1587,12,11,"High Confidence"
"ENST00000243498.10","F7/D6",3,1.16081700182588,0.214991189104095,1.01445374242642,"ENST00000243498.10 F7/D6",0.0337497990369824,"ENSG00000123737.13","EXOSC9","protein_coding","EXOSC9-201","protein_coding",1587,12,11,"High Confidence"
"ENST00000243563.8","D5/D6",3,1.42691095174528,0.510990009775775,3.58849848749497,"ENST00000243563.8 D5/D6",0.00153738184928186,"ENSG00000077312.9","SNRPA","protein_coding","SNRPA-201","protein_coding",1277,6,5,"Medium Confidence"
"ENST00000243662.11","D5/D6",4,1.27599938606702,0.351526080257061,0.685045435510987,"ENST00000243662.11 D5/D6",0.0571446919705807,"ENSG00000123892.12","RAB38","protein_coding","RAB38-201","protein_coding",1432,3,2,"High Confidence"
"ENST00000243662.11","F7/D6",4,1.61791044656673,0.694038220517381,0.657421394560558,"ENST00000243662.11 F7/D6",0.00490386067031548,"ENSG00000123892.12","RAB38","protein_coding","RAB38-201","protein_coding",1432,3,2,"High Confidence"
"ENST00000243662.11","M8/D6",4,1.90384907254918,0.928648440917506,1.12021579523979,"ENST00000243662.11 M8/D6",0.000583372640036868,"ENSG00000123892.12","RAB38","protein_coding","RAB38-201","protein_coding",1432,3,2,"High Confidence"
"ENST00000243776.11","M8/D6",3,0.613965362410169,-0.703806785909855,0.499756283025656,"ENST00000243776.11 M8/D6",0.00383912002800949,"ENSG00000123989.15","CHPF","protein_coding","CHPF-201","protein_coding",3028,4,3,"High Confidence"
"ENST00000243918.10","F7/D6",3,0.712578544045306,-0.489441747109909,1.96157107247577,"ENST00000243918.10 F7/D6",0.00339325287633433,"ENSG00000204070.10","SYS1","protein_coding","SYS1-201","protein_coding",2728,4,3,"Medium Confidence"
"ENST00000243918.10","M8/D6",2,0.864916969395207,-0.209374781474836,0.339812604361044,"ENST00000243918.10 M8/D6",0.0871494097993549,"ENSG00000204070.10","SYS1","protein_coding","SYS1-201","protein_coding",2728,4,3,"Low Confidence"
"ENST00000243997.8","D5/D6",3,0.791137117331687,-0.339141318404595,2.79724720385538,"ENST00000243997.8 D5/D6",0.00586720178209755,"ENSG00000124172.10","ATP5F1E","protein_coding","ATP5F1E-201","protein_coding",3610,3,2,"Medium Confidence"
"ENST00000244020.5","D5/D6",2,1.18679698623619,0.247061626133012,0.400009634087085,"ENST00000244020.5 D5/D6",0.0494448989161605,"ENSG00000124193.16","SRSF6","protein_coding","SRSF6-201","protein_coding",4353,6,5,"Low Confidence"
"ENST00000244020.5","F7/D6",3,0.913308486505748,-0.130994808694492,1.08594632425404,"ENST00000244020.5 F7/D6",0.0599967299359975,"ENSG00000124193.16","SRSF6","protein_coding","SRSF6-201","protein_coding",4353,6,5,"High Confidence"
"ENST00000244020.5","M8/D6",3,0.787230968648514,-0.346532272336585,3.1340934194466,"ENST00000244020.5 M8/D6",0.00666560014629264,"ENSG00000124193.16","SRSF6","protein_coding","SRSF6-201","protein_coding",4353,6,5,"Medium Confidence"
"ENST00000244051.3","D5/D6",3,1.39681046166434,0.481681445951971,1.78414174695908,"ENST00000244051.3 D5/D6",0.112446942994672,"ENSG00000124217.5","MOCS3","protein_coding","MOCS3-201","protein_coding",5112,1,0,"High Confidence"
"ENST00000244230.7","D5/D6",4,1.29477774670343,0.372213767200141,1.5056134474721,"ENST00000244230.7 D5/D6",0.0312087828706379,"ENSG00000124383.11","MPHOSPH10","protein_coding","MPHOSPH10-201","protein_coding",2164,11,10,"High Confidence"
"ENST00000244520.10","M8/D6",2,0.872126331340947,-0.197393525911755,0.188455181784948,"ENST00000244520.10 M8/D6",0.0828401897907513,"ENSG00000124562.10","SNRPC","protein_coding","SNRPC-201","protein_coding",806,6,5,"Low Confidence"
"ENST00000244741.10","D5/D6",4,0.61285226265488,-0.70639794804203,0.206036577751016,"ENST00000244741.10 D5/D6",0.000175237301454972,"ENSG00000124762.14","CDKN1A","protein_coding","CDKN1A-201","protein_coding",2117,3,2,"High Confidence"
"ENST00000244741.10","F7/D6",2,0.898795913654592,-0.154027875432014,1.13752600057571,"ENST00000244741.10 F7/D6",0.132580722671171,"ENSG00000124762.14","CDKN1A","protein_coding","CDKN1A-201","protein_coding",2117,3,2,"Low Confidence"
"ENST00000244741.10","M8/D6",4,1.22862609496549,0.296888332417298,0.85334773073408,"ENST00000244741.10 M8/D6",0.0150474341730241,"ENSG00000124762.14","CDKN1A","protein_coding","CDKN1A-201","protein_coding",2117,3,2,"High Confidence"
"ENST00000244745.4","D5/D6",3,0.650820226060132,-0.620319291580232,2.11897844451306,"ENST00000244745.4 D5/D6",0.00288907057957553,"ENSG00000124766.7","SOX4","protein_coding","SOX4-201","protein_coding",4869,1,0,"Medium Confidence"
"ENST00000244745.4","M8/D6",2,1.17628272915706,0.233974941844892,1.89806645796624,"ENST00000244745.4 M8/D6",0.153798037175397,"ENSG00000124766.7","SOX4","protein_coding","SOX4-201","protein_coding",4869,1,0,"Medium Confidence"
"ENST00000244763.9","M8/D6",3,0.811023135806508,-0.30351460834216,3.02137100123417,"ENST00000244763.9 M8/D6",0.0157908142985055,"ENSG00000124783.14","SSR1","protein_coding","SSR1-201","protein_coding",9661,8,7,"Medium Confidence"
"ENST00000244815.9","D5/D6",2,1.27312930289539,0.347930372331474,2.49332915004105,"ENST00000244815.9 D5/D6",0.187212662708698,"ENSG00000124831.20","LRRFIP1","protein_coding","LRRFIP1-201","protein_coding",4370,10,9,"Medium Confidence"
"ENST00000245105.8","D5/D6",3,0.538424168871226,-0.911613405460905,10.9785878735102,"ENST00000245105.8 D5/D6",0.0511331243402466,"ENSG00000125089.18","SH3TC1","protein_coding","SH3TC1-201","protein_coding",4303,18,17,"Low Confidence"
"ENST00000245105.8","F7/D6",3,0.66344814010459,-0.609303162465232,10.9564699569709,"ENST00000245105.8 F7/D6",0.0332417839117463,"ENSG00000125089.18","SH3TC1","protein_coding","SH3TC1-201","protein_coding",4303,18,17,"Low Confidence"
"ENST00000245105.8","M8/D6",2,0.543052916416918,-0.904097016874686,17.8138047778617,"ENST00000245105.8 M8/D6",0.0156639023043547,"ENSG00000125089.18","SH3TC1","protein_coding","SH3TC1-201","protein_coding",4303,18,17,"Low Confidence"
"ENST00000245157.11","D5/D6",2,0.773707338515927,-0.3701521910544,0.408779378027629,"ENST00000245157.11 D5/D6",0.0909863807201352,"ENSG00000125124.14","BBS2","protein_coding","BBS2-201","protein_coding",2704,17,16,"Low Confidence"
"ENST00000245157.11","M8/D6",3,0.932149151426071,-0.10148209856749,0.890440315757552,"ENST00000245157.11 M8/D6",0.396941085411259,"ENSG00000125124.14","BBS2","protein_coding","BBS2-201","protein_coding",2704,17,16,"High Confidence"
"ENST00000245185.6","D5/D6",3,0.720260499738079,-0.47417362614312,2.31824362397189,"ENST00000245185.6 D5/D6",0.000869677944082896,"ENSG00000125148.7","MT2A","protein_coding","MT2A-201","protein_coding",401,3,2,"Medium Confidence"
"ENST00000245185.6","M8/D6",3,0.828530615726758,-0.271515308496631,0.994323992771195,"ENST00000245185.6 M8/D6",0.00849080823236204,"ENSG00000125148.7","MT2A","protein_coding","MT2A-201","protein_coding",401,3,2,"High Confidence"
"ENST00000245206.10","F7/D6",3,1.22765098577281,0.295881261022966,0.364456728920278,"ENST00000245206.10 F7/D6",0.0131320625626332,"ENSG00000125166.13","GOT2","protein_coding","GOT2-201","protein_coding",2421,10,9,"High Confidence"
"ENST00000245414.9","D5/D6",3,0.789002073828212,-0.343883848033769,3.68118584392514,"ENST00000245414.9 D5/D6",0.00544676240988387,"ENSG00000125347.15","IRF1","protein_coding","IRF1-201","protein_coding",3554,10,9,"Medium Confidence"
"ENST00000245414.9","F7/D6",3,0.804917580393294,-0.315074948075164,3.74657983953519,"ENST00000245414.9 F7/D6",0.0341415938710016,"ENSG00000125347.15","IRF1","protein_coding","IRF1-201","protein_coding",3554,10,9,"Low Confidence"
"ENST00000245458.11","D5/D6",3,1.2039405692116,0.267723632539883,0.530475374380069,"ENST00000245458.11 D5/D6",0.00228030642138596,"ENSG00000213741.11","RPS29","protein_coding","RPS29-201","protein_coding",295,3,2,"High Confidence"
"ENST00000245458.11","F7/D6",3,1.11577275145312,0.157922370399839,0.914550974885594,"ENST00000245458.11 F7/D6",0.0352099442407144,"ENSG00000213741.11","RPS29","protein_coding","RPS29-201","protein_coding",295,3,2,"High Confidence"
"ENST00000245479.3","M8/D6",3,3.20039001780091,1.67745499887049,2.3605048012913,"ENST00000245479.3 M8/D6",1.08441867823384e-05,"ENSG00000125398.8","SOX9","protein_coding","SOX9-201","protein_coding",3931,3,2,"Medium Confidence"
"ENST00000245539.11","M8/D6",2,0.834004743931299,-0.26187759052479,0.265519834322421,"ENST00000245539.11 M8/D6",0.04878983864268,"ENSG00000125445.11","MRPS7","protein_coding","MRPS7-201","protein_coding",1204,5,4,"Low Confidence"
"ENST00000245543.6","F7/D6",3,0.696806472869328,-0.521476249396696,1.46373180491758,"ENST00000245543.6 F7/D6",0.05644073688255,"ENSG00000125449.7","ARMC7","protein_coding","ARMC7-201","protein_coding",2151,3,2,"High Confidence"
"ENST00000245544.9","D5/D6",2,1.11128965348483,0.152220106354611,0.452840719314661,"ENST00000245544.9 D5/D6",0.0794023798757968,"ENSG00000125450.11","NUP85","protein_coding","NUP85-201","protein_coding",2133,19,18,"Low Confidence"
"ENST00000245564.8","D5/D6",2,1.24135410420709,0.311894524398744,0.529016149387096,"ENST00000245564.8 D5/D6",0.0691233569916568,"ENSG00000125459.18","MSTO1","protein_coding","MSTO1-201","protein_coding",2422,14,13,"Low Confidence"
"ENST00000245564.8","M8/D6",2,0.720597904319872,-0.473566486228372,3.39691828131174,"ENST00000245564.8 M8/D6",0.0223596212362487,"ENSG00000125459.18","MSTO1","protein_coding","MSTO1-201","protein_coding",2422,14,13,"Medium Confidence"
"ENST00000245787.9","D5/D6",3,0.684086448628443,-0.549155581075208,3.10938858215208,"ENST00000245787.9 D5/D6",0.0510128805537624,"ENSG00000125629.16","INSIG2","protein_coding","INSIG2-201","protein_coding",3562,6,5,"Medium Confidence"
"ENST00000245796.11","F7/D6",2,0.878513316356859,-0.186869396633942,0.275026794770125,"ENST00000245796.11 F7/D6",0.204408716534036,"ENSG00000125637.16","PSD4","protein_coding","PSD4-201","protein_coding",11342,17,16,"Low Confidence"
"ENST00000245812.8","F7/D6",3,1.16983374202014,0.225548257214776,2.30065838293657,"ENST00000245812.8 F7/D6",0.0425265224832879,"ENSG00000125652.8","ALKBH7","protein_coding","ALKBH7-201","protein_coding",970,4,3,"Medium Confidence"
"ENST00000245816.11","D5/D6",2,0.942229153440405,-0.0861319283396018,1.9763290283909,"ENST00000245816.11 D5/D6",0.0246920467621319,"ENSG00000125656.11","CLPP","protein_coding","CLPP-201","protein_coding",2410,6,5,"Medium Confidence"
"ENST00000245817.5","M8/D6",3,1.25178720286065,0.323767367454866,1.23525479541604,"ENST00000245817.5 M8/D6",0.0201206632501138,"ENSG00000125657.5","TNFSF9","protein_coding","TNFSF9-201","protein_coding",1634,3,2,"High Confidence"
"ENST00000245903.4","D5/D6",4,0.791780864963755,-0.33715324374286,1.22069387453665,"ENST00000245903.4 D5/D6",0.00257533180498645,"ENSG00000125726.11","CD70","protein_coding","CD70-201","protein_coding",911,3,2,"High Confidence"
"ENST00000245903.4","M8/D6",3,1.16466725836312,0.219840260316992,0.732093904354611,"ENST00000245903.4 M8/D6",0.0142014709781811,"ENSG00000125726.11","CD70","protein_coding","CD70-201","protein_coding",911,3,2,"High Confidence"
"ENST00000245925.8","D5/D6",2,0.892119949727574,-0.164780105654739,1.11516031461627,"ENST00000245925.8 D5/D6",0.0234638408341678,"ENSG00000125746.18","EML2","protein_coding","EML2-201","protein_coding",2234,19,18,"Low Confidence"
"ENST00000245932.11","M8/D6",4,1.31543069659932,0.395034765061601,1.53586607958256,"ENST00000245932.11 M8/D6",0.0242824838741568,"ENSG00000125753.15","VASP","protein_coding","VASP-201","protein_coding",2242,13,12,"High Confidence"
"ENST00000245960.10","M8/D6",2,1.28753465652391,0.354690636722094,11.6870752949597,"ENST00000245960.10 M8/D6",0.0801897762516268,"ENSG00000101224.18","CDC25B","protein_coding","CDC25B-201","protein_coding",3119,16,15,"Low Confidence"
"ENST00000246024.7","M8/D6",3,1.27223514357071,0.346350329098252,2.67501561487853,"ENST00000246024.7 M8/D6",0.0307810369644692,"ENSG00000125827.9","TMX4","protein_coding","TMX4-201","protein_coding",6103,8,7,"Medium Confidence"
"ENST00000246069.12","D5/D6",2,0.732341735001496,-0.449413947273296,0.199378328668927,"ENST00000246069.12 D5/D6",0.00529275418748253,"ENSG00000125868.16","DSTN","protein_coding","DSTN-201","protein_coding",3405,4,3,"Low Confidence"
"ENST00000246069.12","M8/D6",2,0.528353331910403,-0.920426255847693,0.129173881525311,"ENST00000246069.12 M8/D6",2.45295702352769e-05,"ENSG00000125868.16","DSTN","protein_coding","DSTN-201","protein_coding",3405,4,3,"Low Confidence"
"ENST00000246070.3","D5/D6",4,0.271579710797242,-1.88080940960244,1.0895659127154,"ENST00000246070.3 D5/D6",0.00010330340528644,"ENSG00000125869.10","LAMP5","protein_coding","LAMP5-201","protein_coding",1810,6,5,"High Confidence"
"ENST00000246070.3","F7/D6",4,2.35835560109162,1.23669210827134,2.25979465503743,"ENST00000246070.3 F7/D6",0.000125267656674585,"ENSG00000125869.10","LAMP5","protein_coding","LAMP5-201","protein_coding",1810,6,5,"Medium Confidence"
